word	attestation_count	sources
RECOMMERCIALISA	2	Lefff 3.4 ; Unitex DELA français
RECOMMERCIALISE	2	Lefff 3.4 ; Unitex DELA français
RECOMPARAITRE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILAI	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILAIENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILAIS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILAIT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILAMES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILANT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILAS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILASSE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILASSENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILASSES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILASSIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILASSIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILAT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILATES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILEE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILEES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILER	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILERA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILERAI	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILERAIENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILERAIS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILERAIT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILERAS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILERENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILEREZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILERIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILERIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILERONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILERONT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPILONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPLETEMENT	2	Lefff 3.4 ; Unitex DELA français
RECOMPLETEMENTS	2	Lefff 3.4 ; Unitex DELA français
RECOMPRESSION	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPRESSIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPTAGE	3	Lefff 3.4 ; Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOMPTAGES	3	Lefff 3.4 ; Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRA	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRAI	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRAIENT	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRAIS	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRAIT	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRAMES	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRANT	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRAS	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRASSE	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRASSES	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRAT	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRATES	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRE	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTREE	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTREES	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRENT	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRER	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRERA	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRERAI	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRERAIS	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRERAIT	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRERAS	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRERENT	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTREREZ	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRERIEZ	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRERONS	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRERONT	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRES	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTREZ	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRIEZ	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRIONS	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCENTRONS	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECONCRETISA	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISAI	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISAIS	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISAIT	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISAMES	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISANT	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISAS	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISASSE	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISAT	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISATES	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISE	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISEE	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISEES	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISENT	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISER	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISERA	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISERAI	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISERAS	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISEREZ	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISES	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISEZ	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISIEZ	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISIONS	2	Lefff 3.4 ; Unitex DELA français
RECONCRETISONS	2	Lefff 3.4 ; Unitex DELA français
RECONFIGURABLE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONFIGURABLES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONFIRMATION	2	Lefff 3.4 ; Unitex DELA français
RECONFIRMATIONS	2	Lefff 3.4 ; Unitex DELA français
RECONGELER	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECONQUISTA	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECONSOLIDATION	3	Lefff 3.4 ; Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONSTRUCTIF	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONSTRUCTIFS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONSTRUCTIVE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONSTRUCTIVES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONSULTER	2	Unitex DELA français ; Lexique 3.83
RECONTACTA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTACTE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTACTEE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTACTER	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECONTACTERAI	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTAMINATION	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTAI	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTAIENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTAIS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTAIT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTAMES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTANT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTAS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTASSE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTASSES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTAT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTATES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTEE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTEES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTER	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTERA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTERAI	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTERAIS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTERAIT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTERAS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTERENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTEREZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTERIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTERONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTERONT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTRACTONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONTROLER	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUAI	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUAIENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUAIS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUAIT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUAMES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUANT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUAS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUASSE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUASSENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUASSES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUASSIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUAT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUATES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUEE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUEES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUER	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECONVOQUERA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUERAI	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUERAIS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUERAIT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUERAS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUERENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUEREZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUERIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUERIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUERONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUERONT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUIEZ	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUIONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECONVOQUONS	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOULER	2	Unitex DELA français ; Lexique 3.83
RECOUPONNEMENT	2	Lefff 3.4 ; Unitex DELA français
RECOUPONNEMENTS	2	Lefff 3.4 ; Unitex DELA français
RECOURTISA	2	Lefff 3.4 ; Unitex DELA français
RECOURTISAI	2	Lefff 3.4 ; Unitex DELA français
RECOURTISAIENT	2	Lefff 3.4 ; Unitex DELA français
RECOURTISAIS	2	Lefff 3.4 ; Unitex DELA français
RECOURTISAIT	2	Lefff 3.4 ; Unitex DELA français
RECOURTISAMES	2	Lefff 3.4 ; Unitex DELA français
RECOURTISANT	2	Lefff 3.4 ; Unitex DELA français
RECOURTISAS	2	Lefff 3.4 ; Unitex DELA français
RECOURTISASSE	2	Lefff 3.4 ; Unitex DELA français
RECOURTISASSENT	2	Lefff 3.4 ; Unitex DELA français
RECOURTISASSES	2	Lefff 3.4 ; Unitex DELA français
RECOURTISASSIEZ	2	Lefff 3.4 ; Unitex DELA français
RECOURTISAT	2	Lefff 3.4 ; Unitex DELA français
RECOURTISATES	2	Lefff 3.4 ; Unitex DELA français
RECOURTISE	2	Lefff 3.4 ; Unitex DELA français
RECOURTISEE	2	Lefff 3.4 ; Unitex DELA français
RECOURTISEES	2	Lefff 3.4 ; Unitex DELA français
RECOURTISENT	2	Lefff 3.4 ; Unitex DELA français
RECOURTISER	2	Lefff 3.4 ; Unitex DELA français
RECOURTISERA	2	Lefff 3.4 ; Unitex DELA français
RECOURTISERAI	2	Lefff 3.4 ; Unitex DELA français
RECOURTISERAIS	2	Lefff 3.4 ; Unitex DELA français
RECOURTISERAIT	2	Lefff 3.4 ; Unitex DELA français
RECOURTISERAS	2	Lefff 3.4 ; Unitex DELA français
RECOURTISERENT	2	Lefff 3.4 ; Unitex DELA français
RECOURTISEREZ	2	Lefff 3.4 ; Unitex DELA français
RECOURTISERIEZ	2	Lefff 3.4 ; Unitex DELA français
RECOURTISERIONS	2	Lefff 3.4 ; Unitex DELA français
RECOURTISERONS	2	Lefff 3.4 ; Unitex DELA français
RECOURTISERONT	2	Lefff 3.4 ; Unitex DELA français
RECOURTISES	2	Lefff 3.4 ; Unitex DELA français
RECOURTISEZ	2	Lefff 3.4 ; Unitex DELA français
RECOURTISIEZ	2	Lefff 3.4 ; Unitex DELA français
RECOURTISIONS	2	Lefff 3.4 ; Unitex DELA français
RECOURTISONS	2	Lefff 3.4 ; Unitex DELA français
RECOUVREUSE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECOUVREUSES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECRIMINATOIRE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECRIMINATOIRES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECROISA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECROISAIENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECROISAIT	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECROISANT	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECROISE	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECROISEE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECROISEES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECROISENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECROISER	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECROISERA	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECROISERENT	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECROISSANCE	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECROISSANCES	2	Lefff 3.4 ; Grammalecte, dictionnaire français classique 7.5
RECTORRAGIE	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECTORRAGIES	2	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5
RECULOTTER	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECUP	3	Unitex DELA français ; Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
RECYCLEUR	2	Grammalecte, dictionnaire français classique 7.5 ; Lexique 3.83
REDEBUDGETISA	2	Lefff 3.4 ; Unitex DELA français
REDEBUDGETISAI	2	Lefff 3.4 ; Unitex DELA français
REDEBUDGETISAIS	2	Lefff 3.4 ; Unitex DELA français
REDEBUDGETISAIT	2	Lefff 3.4 ; Unitex DELA français
REDEBUDGETISANT	2	Lefff 3.4 ; Unitex DELA français
REDEBUDGETISAS	2	Lefff 3.4 ; Unitex DELA français
REDEBUDGETISAT	2	Lefff 3.4 ; Unitex DELA français
REDEBUDGETISE	2	Lefff 3.4 ; Unitex DELA français
REDEBUDGETISEE	2	Lefff 3.4 ; Unitex DELA français
REDEBUDGETISEES	2	Lefff 3.4 ; Unitex DELA français
